job_title,company,location,salary,skills,data_source,is_ai_role,salary_clean
AI09659,Japan,50,48716,"Computer Vision, Scala, AWS",ai_job_dataset,True,48716.0
AI09660,Japan,100,155444,"Docker, Scala, R, MLOps",ai_job_dataset,True,155444.0
AI09661,Denmark,50,288302,"Computer Vision, PyTorch, AWS",ai_job_dataset,True,288302.0
AI09662,Switzerland,0,87474,"Linux, MLOps, Tableau, PyTorch, Docker",ai_job_dataset,True,87474.0
AI09663,South Korea,50,76473,"PyTorch, Docker, Git",ai_job_dataset,True,76473.0
AI09664,Netherlands,0,57000,"Python, Git, MLOps, Scala",ai_job_dataset,True,57000.0
AI09665,Finland,0,47640,"Kubernetes, Data Visualization, MLOps",ai_job_dataset,True,47640.0
AI09666,Singapore,50,90648,"GCP, Azure, AWS",ai_job_dataset,True,90648.0
AI09667,Finland,0,50533,"NLP, R, MLOps, SQL, Spark",ai_job_dataset,True,50533.0
AI09668,Austria,50,85290,"Java, AWS, Hadoop",ai_job_dataset,True,85290.0
AI09669,Ireland,100,43117,"Statistics, Docker, Tableau, Computer Vision, Linux",ai_job_dataset,True,43117.0
AI09670,India,50,70336,"Tableau, SQL, Java, MLOps",ai_job_dataset,True,70336.0
AI09671,India,50,50932,"Deep Learning, Spark, Docker, TensorFlow, R",ai_job_dataset,True,50932.0
AI09672,Germany,0,51818,"Statistics, Python, Spark, Scala",ai_job_dataset,True,51818.0
AI09673,France,0,157784,"Tableau, Git, GCP",ai_job_dataset,True,157784.0
AI09674,Finland,100,61778,"Deep Learning, R, Java, Docker, TensorFlow",ai_job_dataset,True,61778.0
AI09675,France,0,183011,"Scala, R, Azure, Docker",ai_job_dataset,True,183011.0
AI09676,Switzerland,50,98587,"Deep Learning, Computer Vision, Kubernetes, Git",ai_job_dataset,True,98587.0
AI09677,Finland,0,58589,"Data Visualization, Python, Spark, TensorFlow, Scala",ai_job_dataset,True,58589.0
AI09678,Canada,100,133360,"Computer Vision, Hadoop, Docker",ai_job_dataset,True,133360.0
AI09679,Israel,100,50274,"Kubernetes, Python, Docker",ai_job_dataset,True,50274.0
AI09680,Canada,0,112085,"Python, Tableau, Computer Vision, Scala, MLOps",ai_job_dataset,True,112085.0
AI09681,Austria,0,75146,"SQL, GCP, Tableau",ai_job_dataset,True,75146.0
AI09682,Denmark,50,248302,"SQL, Deep Learning, Python",ai_job_dataset,True,248302.0
AI09683,Norway,50,168958,"Java, Kubernetes, TensorFlow, Statistics",ai_job_dataset,True,168958.0
AI09684,Austria,50,77347,"Data Visualization, GCP, Spark, R, Tableau",ai_job_dataset,True,77347.0
AI09685,Finland,0,112073,"Java, TensorFlow, Docker, AWS",ai_job_dataset,True,112073.0
AI09686,South Korea,100,188128,"Python, Deep Learning, GCP",ai_job_dataset,True,188128.0
AI09687,Denmark,0,237344,"Python, TensorFlow, Linux, Statistics",ai_job_dataset,True,237344.0
AI09688,France,0,230063,"Azure, Scala, Data Visualization, PyTorch, SQL",ai_job_dataset,True,230063.0
AI09689,Finland,0,37021,"GCP, Python, Deep Learning",ai_job_dataset,True,37021.0
AI09690,Norway,0,80700,"Linux, MLOps, R, Hadoop, NLP",ai_job_dataset,True,80700.0
AI09691,Canada,50,91292,"Java, Tableau, PyTorch, MLOps",ai_job_dataset,True,91292.0
AI09692,United States,100,281132,"GCP, Mathematics, Deep Learning",ai_job_dataset,True,281132.0
AI09693,Japan,0,122898,"Linux, Kubernetes, Data Visualization, Computer Vision",ai_job_dataset,True,122898.0
AI09694,Switzerland,0,263467,"Scala, GCP, Linux, Python, TensorFlow",ai_job_dataset,True,263467.0
AI09695,Australia,50,87133,"Spark, Azure, Hadoop, Kubernetes, Statistics",ai_job_dataset,True,87133.0
AI09696,South Korea,0,100470,"TensorFlow, NLP, Docker, Java, Linux",ai_job_dataset,True,100470.0
AI09697,Switzerland,50,354999,"GCP, Python, Git",ai_job_dataset,True,354999.0
AI09698,Finland,50,55450,"AWS, Statistics, TensorFlow",ai_job_dataset,True,55450.0
AI09699,Norway,100,97184,"Java, MLOps, SQL, PyTorch, Azure",ai_job_dataset,True,97184.0
AI09700,Switzerland,100,108698,"Kubernetes, Python, Mathematics, GCP, MLOps",ai_job_dataset,True,108698.0
AI09701,United Kingdom,100,152016,"Hadoop, Docker, Statistics, Tableau, GCP",ai_job_dataset,True,152016.0
AI09702,United Kingdom,0,293641,"Scala, R, Statistics, Kubernetes, GCP",ai_job_dataset,True,293641.0
AI09703,Japan,100,138726,"Spark, Kubernetes, Hadoop",ai_job_dataset,True,138726.0
AI09704,Israel,100,170313,"Linux, R, GCP",ai_job_dataset,True,170313.0
AI09705,Finland,50,142298,"NLP, Python, TensorFlow",ai_job_dataset,True,142298.0
AI09706,Australia,0,79465,"Java, Computer Vision, Data Visualization",ai_job_dataset,True,79465.0
AI09707,Singapore,100,73927,"Python, Mathematics, SQL, Statistics",ai_job_dataset,True,73927.0
AI09708,China,50,111030,"Kubernetes, Spark, Python, Azure, Deep Learning",ai_job_dataset,True,111030.0
AI09709,Sweden,100,210098,"Git, Data Visualization, TensorFlow",ai_job_dataset,True,210098.0
AI09710,Sweden,50,248406,"Python, Git, TensorFlow, Java, Docker",ai_job_dataset,True,248406.0
AI09711,Australia,0,91909,"Statistics, GCP, AWS, Kubernetes, SQL",ai_job_dataset,True,91909.0
AI09712,France,100,63102,"R, Python, Kubernetes, SQL, Docker",ai_job_dataset,True,63102.0
AI09713,Norway,50,100383,"Git, Kubernetes, Scala, GCP",ai_job_dataset,True,100383.0
AI09714,United States,100,272950,"Deep Learning, Spark, MLOps, Docker, Java",ai_job_dataset,True,272950.0
AI09715,Israel,0,41842,"Azure, Deep Learning, Tableau",ai_job_dataset,True,41842.0
AI09716,France,50,138182,"Azure, Statistics, Python, TensorFlow",ai_job_dataset,True,138182.0
AI09717,Germany,0,61049,"PyTorch, Java, SQL, Docker, Kubernetes",ai_job_dataset,True,61049.0
AI09718,Singapore,100,93499,"Tableau, PyTorch, TensorFlow, Computer Vision",ai_job_dataset,True,93499.0
AI09719,Germany,50,138353,"Mathematics, Tableau, NLP",ai_job_dataset,True,138353.0
AI09720,Sweden,0,126139,"Git, Mathematics, Docker, Python, Azure",ai_job_dataset,True,126139.0
AI09721,China,50,52454,"Scala, Python, GCP, Data Visualization",ai_job_dataset,True,52454.0
AI09722,Norway,100,125181,"Spark, R, Docker, Data Visualization",ai_job_dataset,True,125181.0
AI09723,United Kingdom,100,287474,"Java, AWS, Deep Learning",ai_job_dataset,True,287474.0
AI09724,India,0,191952,"Docker, PyTorch, Hadoop",ai_job_dataset,True,191952.0
AI09725,Norway,100,277634,"PyTorch, SQL, Mathematics, AWS",ai_job_dataset,True,277634.0
AI09726,Singapore,50,76446,"Hadoop, Mathematics, Data Visualization",ai_job_dataset,True,76446.0
AI09727,Finland,100,110146,"AWS, Python, Scala, Mathematics",ai_job_dataset,True,110146.0
AI09728,Germany,100,91614,"Java, GCP, R",ai_job_dataset,True,91614.0
AI09729,Australia,100,100117,"Data Visualization, Computer Vision, Spark",ai_job_dataset,True,100117.0
AI09730,Denmark,50,260041,"Mathematics, Python, Deep Learning",ai_job_dataset,True,260041.0
AI09731,Canada,0,200306,"Azure, Computer Vision, Hadoop",ai_job_dataset,True,200306.0
AI09732,Denmark,100,139235,"NLP, MLOps, Spark, Kubernetes, Scala",ai_job_dataset,True,139235.0
AI09733,United Kingdom,0,76814,"TensorFlow, Kubernetes, Spark",ai_job_dataset,True,76814.0
AI09734,Netherlands,0,161483,"Linux, MLOps, Kubernetes, Java, R",ai_job_dataset,True,161483.0
AI09735,Singapore,100,144955,"Mathematics, Tableau, R",ai_job_dataset,True,144955.0
AI09736,China,0,84782,"Hadoop, Spark, Kubernetes, Java",ai_job_dataset,True,84782.0
AI09737,Canada,50,213387,"AWS, Scala, Java, Docker, Deep Learning",ai_job_dataset,True,213387.0
AI09738,United Kingdom,50,91469,"Scala, Hadoop, Data Visualization",ai_job_dataset,True,91469.0
AI09739,South Korea,0,135461,"Linux, Azure, Tableau",ai_job_dataset,True,135461.0
AI09740,Germany,0,88216,"SQL, Python, Mathematics, GCP, Git",ai_job_dataset,True,88216.0
AI09741,India,50,68008,"Scala, AWS, Mathematics, Hadoop, Data Visualization",ai_job_dataset,True,68008.0
AI09742,Netherlands,0,204398,"Scala, Azure, MLOps, Spark, Java",ai_job_dataset,True,204398.0
AI09743,Australia,50,115922,"AWS, Linux, Git, Scala, MLOps",ai_job_dataset,True,115922.0
AI09744,South Korea,0,126849,"Python, Hadoop, GCP",ai_job_dataset,True,126849.0
AI09745,Israel,50,89628,"Git, AWS, GCP",ai_job_dataset,True,89628.0
AI09746,Switzerland,50,241944,"Data Visualization, GCP, Java, Linux, SQL",ai_job_dataset,True,241944.0
AI09747,Canada,50,66737,"SQL, Git, NLP, GCP, Java",ai_job_dataset,True,66737.0
AI09748,Finland,0,49618,"MLOps, Computer Vision, SQL, Statistics, PyTorch",ai_job_dataset,True,49618.0
AI09749,Switzerland,0,105517,"Azure, Git, Data Visualization, Mathematics",ai_job_dataset,True,105517.0
AI09750,United States,50,175391,"Azure, Kubernetes, MLOps, GCP, PyTorch",ai_job_dataset,True,175391.0
AI09751,Switzerland,50,98946,"SQL, Spark, Hadoop, Tableau",ai_job_dataset,True,98946.0
AI09752,Singapore,100,98376,"Data Visualization, TensorFlow, SQL, AWS, Computer Vision",ai_job_dataset,True,98376.0
AI09753,Germany,50,113248,"AWS, SQL, Kubernetes",ai_job_dataset,True,113248.0
AI09754,Austria,50,78436,"Hadoop, SQL, PyTorch, TensorFlow",ai_job_dataset,True,78436.0
AI09755,India,50,35831,"Tableau, Computer Vision, Kubernetes",ai_job_dataset,True,35831.0
AI09756,India,100,34984,"NLP, Hadoop, Spark, Java",ai_job_dataset,True,34984.0
AI09757,South Korea,0,71416,"NLP, Spark, SQL",ai_job_dataset,True,71416.0
AI09758,Australia,50,66442,"Kubernetes, Mathematics, Java",ai_job_dataset,True,66442.0
AI09759,Japan,100,68580,"Computer Vision, Spark, Linux",ai_job_dataset,True,68580.0
AI09760,Australia,100,54078,"Python, GCP, R, Kubernetes, AWS",ai_job_dataset,True,54078.0
AI09761,Australia,0,127930,"Python, TensorFlow, Scala, Docker",ai_job_dataset,True,127930.0
AI09762,Australia,50,107172,"Python, Java, SQL, GCP",ai_job_dataset,True,107172.0
AI09763,Denmark,0,119315,"GCP, R, Computer Vision, Statistics",ai_job_dataset,True,119315.0
AI09764,United Kingdom,50,105907,"Spark, SQL, Kubernetes",ai_job_dataset,True,105907.0
AI09765,Denmark,0,138898,"PyTorch, Spark, NLP",ai_job_dataset,True,138898.0
AI09766,Japan,0,156217,"Hadoop, Kubernetes, Java",ai_job_dataset,True,156217.0
AI09767,France,50,125626,"Tableau, Computer Vision, PyTorch",ai_job_dataset,True,125626.0
AI09768,Canada,0,53253,"Spark, Java, Data Visualization, Git",ai_job_dataset,True,53253.0
AI09769,Singapore,100,159332,"Hadoop, SQL, Statistics, Computer Vision, Tableau",ai_job_dataset,True,159332.0
AI09770,Finland,50,52330,"SQL, Kubernetes, Java, PyTorch",ai_job_dataset,True,52330.0
AI09771,Germany,50,120991,"Deep Learning, PyTorch, MLOps, Hadoop",ai_job_dataset,True,120991.0
AI09772,India,0,143939,"Python, Mathematics, TensorFlow",ai_job_dataset,True,143939.0
AI09773,India,100,146479,"Python, Git, Deep Learning, Mathematics, TensorFlow",ai_job_dataset,True,146479.0
AI09774,Sweden,50,64902,"AWS, SQL, Linux",ai_job_dataset,True,64902.0
AI09775,China,0,37445,"PyTorch, Spark, NLP",ai_job_dataset,True,37445.0
AI09776,Finland,50,57731,"Kubernetes, MLOps, Mathematics",ai_job_dataset,True,57731.0
AI09777,China,0,53855,"Python, TensorFlow, NLP, Docker",ai_job_dataset,True,53855.0
AI09778,Israel,0,42123,"Java, Deep Learning, SQL",ai_job_dataset,True,42123.0
AI09779,Switzerland,0,122693,"Java, Docker, Tableau, Spark",ai_job_dataset,True,122693.0
AI09780,Ireland,50,166309,"Python, Kubernetes, Spark",ai_job_dataset,True,166309.0
AI09781,United States,50,79383,"Hadoop, Data Visualization, SQL, R, Azure",ai_job_dataset,True,79383.0
AI09782,Norway,100,62941,"SQL, Linux, MLOps, Docker",ai_job_dataset,True,62941.0
AI09783,Finland,50,102438,"Data Visualization, Computer Vision, Python, TensorFlow",ai_job_dataset,True,102438.0
AI09784,Australia,50,73118,"Kubernetes, NLP, Java, Data Visualization, Computer Vision",ai_job_dataset,True,73118.0
AI09785,France,100,62036,"Linux, GCP, Tableau, Hadoop, Docker",ai_job_dataset,True,62036.0
AI09786,Norway,50,153620,"Hadoop, Statistics, SQL",ai_job_dataset,True,153620.0
AI09787,United States,50,137878,"TensorFlow, Azure, MLOps",ai_job_dataset,True,137878.0
AI09788,South Korea,100,67465,"Linux, Scala, Git, SQL, GCP",ai_job_dataset,True,67465.0
AI09789,Canada,0,115492,"Deep Learning, Python, Spark, Mathematics, TensorFlow",ai_job_dataset,True,115492.0
AI09790,Norway,100,212310,"Kubernetes, Hadoop, AWS, MLOps, Azure",ai_job_dataset,True,212310.0
AI09791,Germany,100,74514,"Hadoop, Git, SQL, Azure",ai_job_dataset,True,74514.0
AI09792,Austria,100,64258,"PyTorch, GCP, Kubernetes, TensorFlow, R",ai_job_dataset,True,64258.0
AI09793,Canada,50,270550,"Statistics, Azure, Docker",ai_job_dataset,True,270550.0
AI09794,Finland,50,118387,"Python, MLOps, Tableau, Data Visualization",ai_job_dataset,True,118387.0
AI09795,Ireland,50,72440,"MLOps, Python, Computer Vision",ai_job_dataset,True,72440.0
AI09796,Germany,0,55271,"Python, Kubernetes, Hadoop",ai_job_dataset,True,55271.0
AI09797,Sweden,100,211691,"Mathematics, R, Kubernetes",ai_job_dataset,True,211691.0
AI09798,Austria,50,44641,"Spark, R, Data Visualization, Git, SQL",ai_job_dataset,True,44641.0
AI09799,United Kingdom,50,162188,"Hadoop, Kubernetes, PyTorch, Spark, Scala",ai_job_dataset,True,162188.0
AI09800,United Kingdom,100,63308,"PyTorch, SQL, Deep Learning",ai_job_dataset,True,63308.0
AI09801,Singapore,50,66824,"Java, GCP, Data Visualization",ai_job_dataset,True,66824.0
AI09802,France,0,124143,"PyTorch, Java, Hadoop",ai_job_dataset,True,124143.0
AI09803,Sweden,50,186512,"AWS, TensorFlow, Spark, Mathematics",ai_job_dataset,True,186512.0
AI09804,Austria,0,91014,"Azure, Docker, GCP, AWS",ai_job_dataset,True,91014.0
AI09805,Israel,50,145898,"GCP, Python, Mathematics, AWS, SQL",ai_job_dataset,True,145898.0
AI09806,United States,0,158629,"AWS, Java, Spark, Mathematics, Computer Vision",ai_job_dataset,True,158629.0
AI09807,Denmark,50,342224,"Docker, PyTorch, TensorFlow, Linux, Kubernetes",ai_job_dataset,True,342224.0
AI09808,France,100,59283,"Mathematics, Tableau, GCP, NLP, Deep Learning",ai_job_dataset,True,59283.0
AI09809,France,0,210468,"Linux, Git, MLOps, Azure",ai_job_dataset,True,210468.0
AI09810,Austria,100,67100,"Python, Docker, NLP, Deep Learning, Tableau",ai_job_dataset,True,67100.0
AI09811,Denmark,0,145569,"Computer Vision, Git, Hadoop",ai_job_dataset,True,145569.0
AI09812,China,50,78032,"Git, Statistics, TensorFlow",ai_job_dataset,True,78032.0
AI09813,Germany,50,56919,"TensorFlow, Kubernetes, Linux, SQL, Computer Vision",ai_job_dataset,True,56919.0
AI09814,Ireland,0,121034,"Java, PyTorch, Hadoop, Data Visualization, Kubernetes",ai_job_dataset,True,121034.0
AI09815,Singapore,0,221057,"Hadoop, Docker, AWS, SQL, Statistics",ai_job_dataset,True,221057.0
AI09816,Denmark,100,361718,"MLOps, Tableau, Azure, Scala",ai_job_dataset,True,361718.0
AI09817,Australia,100,179329,"Python, TensorFlow, MLOps",ai_job_dataset,True,179329.0
AI09818,Finland,100,108369,"Data Visualization, Scala, Spark, SQL",ai_job_dataset,True,108369.0
AI09819,Singapore,100,148291,"GCP, Scala, Kubernetes, NLP, Computer Vision",ai_job_dataset,True,148291.0
AI09820,Sweden,100,185841,"Azure, Deep Learning, Tableau",ai_job_dataset,True,185841.0
AI09821,Australia,50,154703,"Kubernetes, Azure, Git",ai_job_dataset,True,154703.0
AI09822,Japan,50,133372,"SQL, Computer Vision, Tableau",ai_job_dataset,True,133372.0
AI09823,France,100,128049,"Computer Vision, Scala, SQL",ai_job_dataset,True,128049.0
AI09824,India,0,56207,"Python, Linux, GCP, TensorFlow, Deep Learning",ai_job_dataset,True,56207.0
AI09825,Singapore,0,73486,"PyTorch, Spark, GCP",ai_job_dataset,True,73486.0
AI09826,Canada,50,91220,"GCP, Deep Learning, Hadoop",ai_job_dataset,True,91220.0
AI09827,Israel,50,88005,"Deep Learning, Tableau, Kubernetes, Scala, GCP",ai_job_dataset,True,88005.0
AI09828,Singapore,100,216089,"Computer Vision, Python, Mathematics, Linux",ai_job_dataset,True,216089.0
AI09829,Australia,100,72094,"Git, Hadoop, Data Visualization, R, Computer Vision",ai_job_dataset,True,72094.0
AI09830,Ireland,50,186008,"NLP, Java, Docker, Spark",ai_job_dataset,True,186008.0
AI09831,France,0,151234,"Statistics, Data Visualization, Kubernetes",ai_job_dataset,True,151234.0
AI09832,France,0,65562,"Kubernetes, Python, MLOps, Mathematics, NLP",ai_job_dataset,True,65562.0
AI09833,Norway,100,82780,"PyTorch, SQL, MLOps, Statistics",ai_job_dataset,True,82780.0
AI09834,United Kingdom,50,122754,"Linux, SQL, Python, Scala, Spark",ai_job_dataset,True,122754.0
AI09835,United States,0,132939,"Kubernetes, MLOps, Linux",ai_job_dataset,True,132939.0
AI09836,Australia,0,82065,"Statistics, NLP, R, Git",ai_job_dataset,True,82065.0
AI09837,Germany,50,55323,"Python, R, Computer Vision",ai_job_dataset,True,55323.0
AI09838,Australia,100,164443,"Kubernetes, Deep Learning, Git, Data Visualization",ai_job_dataset,True,164443.0
AI09839,Sweden,0,104554,"Python, Data Visualization, TensorFlow, Spark, Docker",ai_job_dataset,True,104554.0
AI09840,United Kingdom,0,96731,"Azure, Docker, Statistics, Hadoop",ai_job_dataset,True,96731.0
AI09841,Canada,50,135613,"Computer Vision, Python, SQL, MLOps",ai_job_dataset,True,135613.0
AI09842,Norway,50,166976,"Git, AWS, Kubernetes",ai_job_dataset,True,166976.0
AI09843,Netherlands,0,112382,"Kubernetes, Deep Learning, R",ai_job_dataset,True,112382.0
AI09844,Switzerland,50,92787,"Hadoop, Python, Data Visualization",ai_job_dataset,True,92787.0
AI09845,United Kingdom,100,140547,"Git, Python, Spark, SQL",ai_job_dataset,True,140547.0
AI09846,Norway,50,163605,"PyTorch, Azure, GCP",ai_job_dataset,True,163605.0
AI09847,Singapore,50,193320,"Tableau, Hadoop, Git",ai_job_dataset,True,193320.0
AI09848,Japan,0,90412,"Deep Learning, Linux, PyTorch, Spark",ai_job_dataset,True,90412.0
AI09849,Switzerland,50,186347,"Computer Vision, Spark, Kubernetes, Scala",ai_job_dataset,True,186347.0
AI09850,Germany,0,70168,"Mathematics, Java, Python, Data Visualization",ai_job_dataset,True,70168.0
AI09851,Israel,100,40837,"Data Visualization, Git, Tableau",ai_job_dataset,True,40837.0
AI09852,Israel,100,162563,"Python, TensorFlow, Data Visualization, NLP, AWS",ai_job_dataset,True,162563.0
AI09853,South Korea,50,48642,"R, Scala, MLOps",ai_job_dataset,True,48642.0
AI09854,Sweden,50,105596,"SQL, Tableau, PyTorch",ai_job_dataset,True,105596.0
AI09855,Australia,100,145802,"PyTorch, Tableau, Data Visualization",ai_job_dataset,True,145802.0
AI09856,Japan,0,144054,"AWS, Python, Statistics",ai_job_dataset,True,144054.0
AI09857,South Korea,100,171427,"Git, Azure, TensorFlow, Java",ai_job_dataset,True,171427.0
AI09858,Norway,0,160810,"Linux, Python, Tableau, AWS, Docker",ai_job_dataset,True,160810.0
AI09859,Australia,0,91813,"PyTorch, Data Visualization, Git, Statistics, TensorFlow",ai_job_dataset,True,91813.0
AI09860,United States,50,314917,"SQL, Tableau, Python",ai_job_dataset,True,314917.0
AI09861,Ireland,0,62654,"Data Visualization, MLOps, Java, Statistics, AWS",ai_job_dataset,True,62654.0
AI09862,Switzerland,0,228929,"Scala, PyTorch, Spark, R",ai_job_dataset,True,228929.0
AI09863,Canada,50,185701,"GCP, Deep Learning, Computer Vision",ai_job_dataset,True,185701.0
AI09864,Ireland,0,69705,"SQL, PyTorch, Tableau, Git, GCP",ai_job_dataset,True,69705.0
AI09865,Japan,100,52317,"PyTorch, Python, Hadoop, Computer Vision",ai_job_dataset,True,52317.0
AI09866,Finland,100,138726,"Java, Computer Vision, Tableau",ai_job_dataset,True,138726.0
AI09867,Germany,0,72685,"Mathematics, MLOps, PyTorch",ai_job_dataset,True,72685.0
AI09868,Switzerland,0,101028,"Spark, Hadoop, Mathematics, Git",ai_job_dataset,True,101028.0
AI09869,Denmark,0,119119,"Spark, Data Visualization, Kubernetes, Docker, Python",ai_job_dataset,True,119119.0
AI09870,United Kingdom,0,68515,"Data Visualization, Linux, Scala",ai_job_dataset,True,68515.0
AI09871,Sweden,50,58091,"AWS, Python, Deep Learning, Java, Computer Vision",ai_job_dataset,True,58091.0
AI09872,Australia,0,143043,"Azure, Java, NLP, Git, PyTorch",ai_job_dataset,True,143043.0
AI09873,Denmark,100,197239,"Linux, Kubernetes, Python, TensorFlow, GCP",ai_job_dataset,True,197239.0
AI09874,Finland,0,72292,"Docker, Statistics, MLOps, Linux, Hadoop",ai_job_dataset,True,72292.0
AI09875,Netherlands,50,118322,"Hadoop, MLOps, Python, Spark",ai_job_dataset,True,118322.0
AI09876,Germany,100,132972,"GCP, Deep Learning, Hadoop, Azure",ai_job_dataset,True,132972.0
AI09877,India,100,94226,"Hadoop, SQL, PyTorch, TensorFlow",ai_job_dataset,True,94226.0
AI09878,Germany,50,268138,"Scala, Hadoop, Python",ai_job_dataset,True,268138.0
AI09879,Ireland,50,60426,"Spark, Tableau, Scala, PyTorch, Docker",ai_job_dataset,True,60426.0
AI09880,Israel,50,90876,"Scala, AWS, Docker, GCP",ai_job_dataset,True,90876.0
AI09881,Finland,100,66947,"R, Azure, NLP, GCP",ai_job_dataset,True,66947.0
AI09882,Israel,50,119349,"Data Visualization, Python, Linux",ai_job_dataset,True,119349.0
AI09883,Switzerland,0,147539,"Java, Kubernetes, GCP, AWS",ai_job_dataset,True,147539.0
AI09884,United Kingdom,50,242478,"Spark, Python, Deep Learning",ai_job_dataset,True,242478.0
AI09885,China,0,72071,"Python, Git, Scala",ai_job_dataset,True,72071.0
AI09886,France,50,89809,"Tableau, R, Spark",ai_job_dataset,True,89809.0
AI09887,Austria,50,125486,"Statistics, Git, Linux",ai_job_dataset,True,125486.0
AI09888,Austria,100,59818,"Linux, Python, R",ai_job_dataset,True,59818.0
AI09889,Netherlands,100,182669,"MLOps, Linux, Python, SQL",ai_job_dataset,True,182669.0
AI09890,India,50,122844,"Mathematics, Python, TensorFlow, Deep Learning, Kubernetes",ai_job_dataset,True,122844.0
AI09891,China,100,204450,"Deep Learning, PyTorch, Azure, Scala",ai_job_dataset,True,204450.0
AI09892,Switzerland,0,399095,"Linux, Python, TensorFlow",ai_job_dataset,True,399095.0
AI09893,France,100,86213,"Mathematics, Python, Tableau, GCP, Azure",ai_job_dataset,True,86213.0
AI09894,France,0,65162,"AWS, Statistics, Docker, Computer Vision, Mathematics",ai_job_dataset,True,65162.0
AI09895,Singapore,50,110479,"AWS, Git, Computer Vision, TensorFlow",ai_job_dataset,True,110479.0
AI09896,United Kingdom,50,136038,"Docker, Linux, Computer Vision, Azure",ai_job_dataset,True,136038.0
AI09897,Japan,100,106817,"Spark, Tableau, TensorFlow",ai_job_dataset,True,106817.0
AI09898,Finland,100,96759,"Git, AWS, Azure, Computer Vision",ai_job_dataset,True,96759.0
AI09899,Ireland,100,41115,"Deep Learning, Tableau, Docker, Azure, Kubernetes",ai_job_dataset,True,41115.0
AI09900,Denmark,100,152368,"NLP, Kubernetes, Python",ai_job_dataset,True,152368.0
AI09901,Israel,100,101524,"Tableau, MLOps, GCP",ai_job_dataset,True,101524.0
AI09902,Netherlands,50,95098,"Hadoop, Computer Vision, Linux, AWS",ai_job_dataset,True,95098.0
AI09903,Japan,100,43549,"R, Deep Learning, NLP",ai_job_dataset,True,43549.0
AI09904,Canada,100,106179,"Docker, TensorFlow, NLP",ai_job_dataset,True,106179.0
AI09905,Japan,50,103177,"Java, Statistics, TensorFlow, Git, Tableau",ai_job_dataset,True,103177.0
AI09906,Finland,0,136527,"Java, Python, GCP",ai_job_dataset,True,136527.0
AI09907,Netherlands,50,140730,"MLOps, Mathematics, Tableau, TensorFlow, Scala",ai_job_dataset,True,140730.0
AI09908,Norway,0,102550,"Scala, Python, TensorFlow",ai_job_dataset,True,102550.0
AI09909,Australia,50,138972,"Computer Vision, GCP, Azure",ai_job_dataset,True,138972.0
AI09910,United Kingdom,50,136075,"Spark, Java, NLP, GCP",ai_job_dataset,True,136075.0
AI09911,Denmark,50,128312,"Python, Git, Computer Vision",ai_job_dataset,True,128312.0
AI09912,Norway,0,183392,"AWS, SQL, Statistics, GCP, Spark",ai_job_dataset,True,183392.0
AI09913,Ireland,0,69742,"Python, AWS, Data Visualization",ai_job_dataset,True,69742.0
AI09914,South Korea,50,188102,"Statistics, GCP, Hadoop",ai_job_dataset,True,188102.0
AI09915,Netherlands,0,53266,"GCP, Scala, NLP, Python, Kubernetes",ai_job_dataset,True,53266.0
AI09916,China,100,89907,"Linux, PyTorch, Hadoop, SQL, NLP",ai_job_dataset,True,89907.0
AI09917,Finland,0,145545,"Scala, R, Azure, Mathematics",ai_job_dataset,True,145545.0
AI09918,Ireland,0,90328,"PyTorch, Data Visualization, Java, Scala, Statistics",ai_job_dataset,True,90328.0
AI09919,India,50,140207,"SQL, GCP, NLP, Spark",ai_job_dataset,True,140207.0
AI09920,Norway,0,185382,"PyTorch, MLOps, Java",ai_job_dataset,True,185382.0
AI09921,India,0,134308,"Azure, GCP, SQL, Spark, Deep Learning",ai_job_dataset,True,134308.0
AI09922,Germany,50,67210,"TensorFlow, Git, NLP, Computer Vision, Kubernetes",ai_job_dataset,True,67210.0
AI09923,Israel,0,37595,"PyTorch, TensorFlow, AWS, Java",ai_job_dataset,True,37595.0
AI09924,France,100,70868,"R, NLP, Git, Tableau",ai_job_dataset,True,70868.0
AI09925,China,50,93684,"Hadoop, Computer Vision, Linux",ai_job_dataset,True,93684.0
AI09926,Germany,50,94073,"Azure, Git, NLP",ai_job_dataset,True,94073.0
AI09927,China,50,35784,"Computer Vision, Java, Tableau, Data Visualization",ai_job_dataset,True,35784.0
AI09928,Netherlands,100,132794,"Linux, Data Visualization, MLOps, R, Scala",ai_job_dataset,True,132794.0
AI09929,India,100,100272,"PyTorch, Docker, Mathematics, Python",ai_job_dataset,True,100272.0
AI09930,Israel,0,96459,"Python, MLOps, Tableau, Statistics",ai_job_dataset,True,96459.0
AI09931,Germany,100,64800,"Deep Learning, Tableau, Statistics, GCP, Azure",ai_job_dataset,True,64800.0
AI09932,Singapore,50,105391,"Spark, SQL, PyTorch, NLP",ai_job_dataset,True,105391.0
AI09933,Israel,0,127622,"Kubernetes, Deep Learning, Python, Tableau, TensorFlow",ai_job_dataset,True,127622.0
AI09934,Switzerland,50,153568,"Mathematics, TensorFlow, Git, Statistics, Kubernetes",ai_job_dataset,True,153568.0
AI09935,Singapore,100,102959,"Computer Vision, TensorFlow, Data Visualization, Tableau",ai_job_dataset,True,102959.0
AI09936,India,100,62295,"Linux, Java, Deep Learning, Statistics",ai_job_dataset,True,62295.0
AI09937,Austria,0,34771,"Linux, Git, Deep Learning, Hadoop",ai_job_dataset,True,34771.0
